"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","PAYANN","PAYANN_N","PAYQTR1","PAYQTR1_N","EMP","EMP_N",
"0500000US45003","Aiken County, South Carolina","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","5","940","H","226","H","42","G",
"0500000US45007","Anderson County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","25","7157","G","1691","G","126","G",
"0500000US45007","Anderson County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","15","N","N","N","N","N","N",
"0500000US45007","Anderson County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","5","N","N","N","N","N","N",
"0500000US45007","Anderson County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","5","N","N","N","N","N","N",
"0500000US45007","Anderson County, South Carolina","711219","Other spectator sports","001","All establishments","001","All establishments","2022","4","160","H","8","J","1","G",
"0500000US45007","Anderson County, South Carolina","711219","Other spectator sports","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US45007","Anderson County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","16","3403","H","828","H","362","H",
"0500000US45007","Anderson County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","7","N","N","N","N","N","N",
"0500000US45007","Anderson County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","5","N","N","N","N","N","N",
"0500000US45007","Anderson County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","10","1040","G","199","H","30","G",
"0500000US45007","Anderson County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","7","N","N","N","N","N","N",
"0500000US45007","Anderson County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","220","Establishments with 5 to 9 employees","2022","3","N","N","N","N","N","N",
"0500000US45007","Anderson County, South Carolina","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","8","1761","H","405","H","168","H",
"0500000US45007","Anderson County, South Carolina","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","7","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","47","15076","G","3497","G","310","G",
"0500000US45013","Beaufort County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","27","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","11","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","241","Establishments with 20 to 49 employees","2022","6","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","713930","Marinas","001","All establishments","001","All establishments","2022","6","1694","H","356","H","41","H",
"0500000US45013","Beaufort County, South Carolina","713930","Marinas","001","All establishments","220","Establishments with 5 to 9 employees","2022","3","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","37","6989","G","1651","G","419","G",
"0500000US45013","Beaufort County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","16","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","6","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","11","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","3","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","39","6926","G","1321","G","252","H",
"0500000US45013","Beaufort County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","20","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","220","Establishments with 5 to 9 employees","2022","10","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","230","Establishments with 10 to 19 employees","2022","7","N","N","N","N","N","N",
"0500000US45013","Beaufort County, South Carolina","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","9","1283","G","303","G","45","H",
